Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;11;12;10;10
1;9;11;11;11;10
2;9;11;12;11;10
3;9;11;12;11;10
4;10;11;12;10;10
5;9;10;11;11;10
6;10;11;12;10;10
7;9;10;11;10;10
8;9;10;11;10;10
9;9;10;11;10;10
10;9;10;11;10;10
11;9;10;12;12;10
12;10;11;13;11;10
13;10;11;12;10;10
14;9;10;11;10;10
15;10;10;11;10;10
16;9;10;11;11;10
17;10;11;12;10;10
18;9;10;11;9;9
19;9;10;10;10;9
20;9;10;11;9;9
21;9;10;10;10;9
22;9;10;11;11;9
23;10;11;12;10;9
24;9;10;11;10;9
25;9;10;11;9;9
26;9;9;10;9;9
27;9;10;11;9;9
28;9;10;11;9;9
29;9;10;10;10;9
30;9;10;11;9;9
31;9;10;12;12;9
32;9;11;13;13;9
33;10;12;14;13;9
34;11;12;14;14;9
35;12;13;15;15;9
36;13;14;16;14;9
37;12;13;15;13;9
38;11;12;14;14;9
39;12;13;15;12;9
40;11;12;14;11;9
41;10;11;13;10;9
42;9;10;12;9;9
43;9;10;11;10;9
44;9;10;12;11;9
45;10;11;13;10;9
46;9;10;12;11;9
47;10;11;13;12;9
48;11;12;14;11;9
49;10;11;13;13;9
50;11;12;14;11;9
51;10;11;13;10;9
52;9;10;12;9;9
53;9;10;11;9;9
54;9;9;10;9;9
55;9;10;11;11;9
56;9;11;12;10;9
57;9;11;11;9;9
58;9;10;10;10;9
59;9;10;11;9;9
60;9;10;10;10;9
61;9;10;11;9;9
62;9;10;10;10;9
63;9;10;11;9;9
64;9;10;10;10;9
65;9;10;11;11;9
66;10;11;12;12;9
67;11;12;13;11;9
68;10;11;12;12;9
69;11;12;13;11;9
70;10;11;12;10;9
71;9;11;11;9;9
72;9;9;10;9;9
73;9;9;10;10;9
74;9;11;11;11;9
75;9;11;12;12;9
76;10;11;13;11;9
77;9;11;12;10;9
78;9;11;11;11;9
79;10;11;12;10;9
80;9;11;11;11;9
81;9;11;12;9;9
82;9;10;11;10;9
83;9;10;11;9;9
84;9;10;11;9;9
85;9;10;11;10;9
86;9;10;11;9;9
87;9;9;10;10;9
88;9;10;11;9;9
89;9;10;11;10;9
90;9;10;12;9;9
91;9;10;11;9;9
92;9;9;10;9;9
93;9;10;11;9;9
94;9;9;10;10;9
95;9;10;11;9;9
96;9;9;10;10;9
97;9;10;11;9;9
98;9;9;10;10;9
99;9;10;11;11;9
