Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;12;12;11
1;11;12;13;12;11
2;11;12;13;11;11
3;10;11;12;10;10
4;9;10;11;11;10
5;10;11;12;10;10
6;9;10;12;9;9
7;9;10;11;9;9
8;9;9;10;9;9
9;9;10;11;9;9
10;9;9;10;9;9
11;9;10;11;10;9
12;9;10;11;11;9
13;10;11;12;10;9
14;9;10;11;9;9
15;9;9;10;9;9
16;9;10;11;9;9
17;9;9;10;9;9
18;9;10;11;9;9
19;9;10;10;10;9
20;9;10;11;9;9
21;9;9;10;9;9
22;9;10;11;10;9
23;9;10;11;9;9
24;9;10;10;9;9
25;9;9;10;9;9
26;9;10;10;9;9
27;9;10;11;9;9
28;9;9;10;9;9
29;9;10;11;11;9
30;9;11;12;10;9
31;9;11;12;11;9
32;10;11;12;11;9
33;10;11;12;11;9
34;10;11;12;10;9
35;9;10;11;9;9
36;9;10;11;10;9
37;9;10;12;9;9
38;9;10;11;9;9
39;9;9;10;9;9
40;9;10;11;9;9
41;9;9;10;9;9
42;9;10;11;10;9
43;9;10;12;9;9
44;9;10;11;9;9
45;9;9;10;9;9
46;9;10;11;10;9
47;9;10;11;10;9
48;9;10;11;9;9
49;9;10;11;9;9
50;9;9;10;10;9
51;9;10;11;9;9
52;9;10;11;9;9
53;9;10;10;10;9
54;9;10;11;9;9
55;9;10;11;11;9
56;9;11;12;11;9
57;9;11;12;12;9
58;10;11;13;11;9
59;9;11;12;10;9
60;9;10;11;10;9
61;10;10;11;10;9
62;9;10;11;10;9
63;9;10;11;10;9
64;9;10;12;11;9
65;10;11;12;10;9
66;9;10;11;11;9
67;10;11;12;10;9
68;9;10;11;10;9
69;10;10;11;10;9
70;9;10;11;10;9
71;10;10;11;10;9
72;9;10;11;11;9
73;10;11;12;10;9
74;9;10;11;9;9
75;9;10;10;9;9
76;9;10;10;9;9
77;9;9;10;10;9
78;9;10;11;9;9
79;9;9;10;10;9
80;9;10;11;9;9
81;9;9;10;9;9
82;9;10;10;9;9
83;9;9;10;9;9
84;9;9;10;9;9
85;9;10;10;10;9
86;9;10;11;9;9
87;9;10;10;10;9
88;9;10;11;9;9
89;9;10;11;9;9
90;9;10;10;9;9
91;9;10;11;9;9
92;9;9;10;9;9
93;9;10;10;10;9
94;9;10;11;9;9
95;9;10;11;10;9
96;9;10;12;11;9
97;10;11;13;10;9
98;9;10;12;9;9
99;9;10;11;9;9
