Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;60;70;78;61;61
1;56;66;78;56;56
2;53;61;76;53;53
3;52;58;70;52;52
4;52;58;68;52;52
5;52;58;68;52;52
6;52;58;68;52;52
7;52;58;68;52;52
8;52;58;68;52;52
9;52;58;68;52;52
10;52;58;68;52;52
11;52;58;68;52;52
12;52;58;68;52;52
13;52;58;68;52;52
14;52;58;68;52;52
15;52;58;68;52;52
16;52;58;68;52;52
17;52;58;68;52;52
18;52;58;68;52;52
19;52;58;68;52;52
20;52;58;68;52;52
21;52;58;68;52;52
22;52;58;68;52;52
23;52;58;68;52;52
24;52;58;68;52;52
25;52;58;68;52;52
26;52;58;68;52;52
27;52;58;68;53;52
28;52;59;70;52;52
29;52;58;68;52;52
30;52;58;68;52;52
31;52;58;68;52;52
32;52;58;68;52;52
33;52;58;68;52;52
34;52;58;68;52;52
35;52;58;68;52;52
36;52;58;68;52;52
37;52;58;68;52;52
38;52;58;68;52;52
39;52;58;68;52;52
40;52;58;68;52;52
41;52;58;68;52;52
42;52;58;68;52;52
43;52;58;68;52;52
44;52;58;68;52;52
45;52;58;68;52;52
46;52;58;68;52;52
47;52;58;68;52;52
48;52;58;68;52;52
49;52;58;68;52;52
50;52;58;68;52;52
51;52;58;68;52;52
52;52;58;68;52;52
53;52;58;68;52;52
54;52;58;68;53;52
55;49;58;69;49;49
56;49;57;68;49;49
57;49;57;68;49;49
58;49;57;68;49;49
59;49;57;68;49;49
60;49;57;68;49;49
61;49;57;68;49;49
62;49;57;68;49;49
63;49;57;68;49;49
64;49;57;68;49;49
65;49;57;68;49;49
66;49;57;68;49;49
67;49;57;68;51;49
68;49;58;71;49;49
69;49;57;68;49;49
70;49;57;68;49;49
71;49;57;68;49;49
72;49;57;68;49;49
73;49;56;66;49;49
74;49;56;66;49;49
75;49;56;66;49;49
76;49;56;66;49;49
77;49;56;66;49;49
78;49;57;69;49;49
79;49;57;69;49;49
80;49;57;69;49;49
81;49;57;69;49;49
82;49;57;69;49;49
83;49;57;69;49;49
84;49;57;69;49;49
85;49;57;69;49;49
86;49;57;69;49;49
87;49;57;69;49;49
88;49;57;69;49;49
89;49;57;69;49;49
90;49;57;69;49;49
91;49;57;69;49;49
92;49;56;67;49;49
93;49;56;67;49;49
94;49;56;67;49;49
95;49;56;67;49;49
96;49;56;67;49;49
97;49;56;67;49;49
98;49;56;67;49;49
99;49;56;67;65;49
